id;city_id;type_id;total_area;rooms;ceiling_height;floors_total;living_area;floor;is_apartment;open_plan;kitchen_area;balcony;airports_nearest;parks_around3000;ponds_around3000
15121;6X8I;F8EM;50,5;2;;14;30,6;2;0;0;7,4;;31826;0;0
15122;6X8I;F8EM;70;3;2,7;12;42;2;0;0;11;;35564;0;3
15123;MHKY;F8EM;29;1;2,5;5;18;4;0;0;5,5;1;;;
15124;6X8I;F8EM;66;1;;5;19;3;0;0;22;0;17462;1;2
15125;FJEG;F8EM;39;1;2,6;10;18;4;0;0;9;2;31691;0;2
15126;TXOA;9N9J;68,6;2;2,5;10;39,1;10;0;0;13,2;;;;
15127;6X8I;F8EM;62,3;2;2,65;17;31,9;3;0;0;10,8;2;35452;0;1
15128;6X8I;F8EM;44,7;2;2,5;5;31,44;1;0;0;5,42;;13911;0;1
15129;6X8I;F8EM;98,5;4;2,73;7;68,5;4;0;0;7,2;1;19916;1;1
15130;6X8I;F8EM;61,1;2;2,55;10;33,5;9;0;0;10,8;;13893;2;2
15131;6X8I;F8EM;132;4;;10;54;10;0;0;31;;26890;2;1
15132;6X8I;F8EM;43;1;;16;16,5;3;0;0;13;0;30215;0;1
15133;6X8I;F8EM;34,7;1;2,7;14;17,9;3;0;0;8,1;;21557;1;1
15134;4KU1;F8EM;34;1;;24;18;17;0;0;8,6;2;;;
15135;4T1U;IZIQ;60,8;2;;26;;17;0;0;;;52768;0;0
15136;6X8I;F8EM;46,6;1;2,6;10;25,9;5;0;0;8,8;5;29354;1;1
15137;6X8I;F8EM;31,3;1;2,5;5;17,5;1;0;0;5,4;;36225;1;0
15138;6X8I;F8EM;81,5;2;3;5;44,2;1;0;0;9,5;;18983;0;1
15139;6X8I;F8EM;50,7;2;2,65;16;;6;0;0;;;16403;0;1
15140;J2O7;F8EM;34;1;2,5;2;24;2;0;0;10;;;;
15141;6X8I;F8EM;45,4;2;;5;29,8;3;0;0;7;;22787;0;1
15142;4KU1;9N9J;30;1;;21;26;6;0;0;;0;;;
15143;6X8I;F8EM;63;3;2,54;9;46;5;0;0;6,3;2;44855;0;0
15144;6VBQ;IZIQ;35,6;1;2,75;17;14,9;6;0;0;9,3;2;;;
15145;R9I0;F8EM;52;2;2,5;5;32;3;0;0;11;2;;;
15146;R9I0;F8EM;42;1;2,7;10;16;2;0;0;12;2;;;
15147;6X8I;F8EM;45;1;;22;;11;0;0;;;30546;1;1
15148;6X8I;F8EM;79,6;3;2,67;12;47,5;9;0;0;14,8;2;38226;1;1
15149;6X8I;F8EM;40;1;;25;13,6;9;0;0;12,2;0;51333;0;0
15150;6X8I;F8EM;62,54;3;2,75;23;29,55;22;0;0;13,31;;22620;0;2
15151;6X8I;F8EM;400;9;2,5;2;250;1;0;0;50;;24395;2;1
15152;6X8I;F8EM;70,6;2;3,1;17;42,3;7;0;0;11,6;5;9273;1;1
15153;6X8I;F8EM;32;1;2,54;5;18;4;0;0;5,6;0;36011;2;3
15154;78YG;IZIQ;48;2;;5;33;2;0;0;7;;;;
15155;4T1U;IZIQ;55,8;2;2,6;22;33,8;6;0;0;9,4;;52700;0;0
15156;6X8I;F8EM;66,2;3;2,65;12;42,8;3;0;0;10,8;;36724;1;0
15157;6X8I;F8EM;138,6;4;;18;93,1;17;0;0;16;2;34991;0;0
15158;FJEG;F8EM;35,3;1;;12;17;1;0;0;9;0;24875;1;0
15159;6X8I;F8EM;95;4;2,7;12;63;1;0;0;15;;19886;0;1
15160;6X8I;F8EM;60;3;2,5;5;42,4;2;0;0;7,2;0;46394;1;0
15161;6X8I;F8EM;31;1;2,5;9;15,6;7;0;0;8;;;;
15162;6X8I;F8EM;38;1;2,5;16;17,4;16;0;0;7,7;;15343;0;0
15163;4KU1;9N9J;66,2;2;2,75;23;34,6;19;0;0;13,2;;;;
15164;TXOA;9N9J;60,4;3;2,5;10;38,9;10;0;0;6;1;;;
15165;6X8I;F8EM;158;3;;16;;4;0;0;;;31244;1;1
15166;6X8I;F8EM;31;1;2,5;9;16;8;0;0;8;;10359;0;0
15167;0SI2;F8EM;29,7;1;;7;17;5;0;0;6;;;;
15168;6X8I;F8EM;40,4;2;4;2;22,9;1;0;0;5,9;;27189;0;1
15169;4KU1;9N9J;41;1;;22;;6;0;0;;;;;
15170;187Y;IZIQ;34;1;2,85;23;17;22;0;0;10;2;;;
15171;6X8I;F8EM;107;2;;12;42;3;0;0;36;;25799;0;2
15172;6X8I;F8EM;44,3;2;;5;30;3;0;0;6;1;41246;1;0
15173;6X8I;F8EM;54;2;2,65;16;;7;0;0;9,8;1;33109;0;1
15174;6X8I;F8EM;66,4;2;;14;30;13;0;0;15,5;0;32717;0;1
15175;6X8I;F8EM;51,2;2;2,7;9;31,8;3;0;0;8,3;;40168;1;1
15176;S4Y8;F8EM;44,9;2;2,5;4;30;4;0;0;5,5;1;;;
15177;6X8I;F8EM;44;1;;8;18;4;0;0;10;0;38832;0;0
15178;6X8I;F8EM;55,9;3;2,5;5;36,8;5;0;0;6,7;1;27843;0;1
15179;6X8I;F8EM;39;1;2,6;9;20;1;0;0;10,2;;50660;0;0
15180;H8WO;F8EM;36;1;2,55;5;17;3;0;0;8,3;2;;;
15181;6X8I;F8EM;70;3;2,6;5;40;1;0;0;10,8;0;39800;0;2
15182;WQAI;IZIQ;46;2;;5;30;5;0;0;7;1;;;
15183;H8WO;F8EM;74,1;3;2,5;5;42,3;3;0;0;8,3;2;;;
15184;YVBQ;F8EM;81,1;3;;3;50,6;3;0;0;15,2;1;39346;2;1
15185;6X8I;F8EM;125,4;4;2,78;4;72,2;3;0;0;15,2;2;24324;0;0
15186;6X8I;F8EM;55;2;;12;31;12;0;0;10;;33567;1;1
15187;6X8I;F8EM;58;2;2,5;5;35,2;5;0;0;8,4;;26679;1;0
15188;OSV7;F8EM;65,7;3;2,5;5;43;5;0;0;9;2;;;
15189;6VBQ;IZIQ;61,7;2;2,6;9;36,04;1;0;0;10,73;0;;;
15190;6X8I;F8EM;93;2;;16;;2;0;0;;;31244;1;1
15191;Y04Q;F8EM;45;2;2,5;5;29;1;0;0;6;;;;
15192;6X8I;F8EM;97,2;3;;16;53,6;16;0;0;14;2;18750;0;1
15193;N237;F8EM;52;2;2,5;12;31;9;0;0;8;;;;
15194;Y04Q;F8EM;65,7;2;;10;27,6;5;0;0;14,2;1;;;
15195;4T1U;IZIQ;70;2;;27;27,4;14;0;0;18,25;;54176;0;0
15196;6X8I;F8EM;135;7;3;5;75,1;1;0;0;20,7;;25942;0;1
15197;FMVZ;IZIQ;55,7;2;;25;20,9;5;0;0;14,9;1;12431;0;0
15198;6X8I;F8EM;47;2;2,55;9;30;3;0;0;8,3;1;15910;1;1
15199;6X8I;F8EM;60,3;3;2,5;9;43,7;9;0;0;6,3;1;13459;1;1
15200;6X8I;F8EM;29,2;1;2,9;20;13;2;0;0;7;1;40425;2;0
15201;ZYPN;F8EM;55;3;;5;39;4;0;0;6;;;;
15202;6X8I;F8EM;100;3;2,8;25;52;6;0;0;16;2;51333;0;0
15203;6X8I;F8EM;32;1;;5;17;1;0;0;6;;33053;1;0
15204;6X8I;F8EM;66;3;2,55;10;39;2;0;0;9;2;33792;1;2
15205;W50Y;IZIQ;49;2;;5;30;2;0;0;7;;52504;0;0
15206;6X8I;F8EM;35;1;;25;17,5;15;0;0;8;2;36784;1;2
15207;6X8I;F8EM;52,2;2;;5;32,9;2;0;0;8;0;43397;2;0
15208;4KU1;F8EM;33,4;1;;22;16;20;0;0;8;;;;
15209;6X8I;F8EM;59,2;2;2,64;9;34,6;7;0;0;10,4;;39368;0;0
15210;3NSR;9N9J;53;2;2,6;6;30;2;0;0;8;1;;;
15211;FM89;IZIQ;32;1;2,5;5;17;2;0;0;5,5;1;;;
15212;6X8I;F8EM;60;3;2,6;9;38,2;5;0;0;8;0;28508;0;1
15213;6X8I;F8EM;58;2;2,65;9;;7;0;0;15;1;22568;0;1
15214;6X8I;F8EM;44;1;2,75;13;15,5;12;0;0;11;0;29004;0;1
15215;R27I;F8EM;30;1;2,5;5;17,5;2;0;0;6;1;25609;0;0
15216;ZYPN;F8EM;80;4;;5;50;1;0;0;9;0;;;
15217;187Y;IZIQ;31,2;1;2,7;19;15,6;15;0;0;9;;;;
15218;FMVZ;IZIQ;46,8;2;2,5;9;26,8;2;0;0;8,2;1;17848;0;1
15219;6X8I;F8EM;67,4;2;;25;32,9;22;0;0;10,3;;13194;0;1
15220;FMVZ;IZIQ;31,7;1;2,5;6;15,2;3;0;0;9,7;0;18363;0;0
15221;HM6W;F8EM;34;1;2,75;9;18,1;1;0;0;8,2;;;;
15222;6X8I;F8EM;38,4;1;;15;;7;0;0;;;18253;0;0
15223;6X8I;F8EM;69,7;2;3,65;4;33,7;3;0;0;10,8;0;22788;0;0
15224;6X8I;F8EM;60;2;2,7;17;33;8;0;0;11;;17390;1;0
15225;6X8I;F8EM;77,2;2;2,8;23;34,4;19;0;0;16,4;1;51333;0;0
15226;6X8I;F8EM;72;2;;5;;3;0;0;;;36813;1;3
15227;6X8I;F8EM;73;3;2,7;15;44;3;0;0;11,3;0;20859;0;2
15228;K9F8;IZIQ;64;2;2,76;14;37;7;0;0;12;1;;;
15229;6X8I;F8EM;40,4;1;2,7;19;;3;0;0;9,8;;19499;0;1
15230;6X8I;F8EM;69;3;2,55;9;42,8;1;0;0;8,3;2;37093;1;1
15231;ZYPN;F8EM;38;1;2,8;9;17;2;0;0;11;1;;;
15232;6X8I;F8EM;64,3;2;;17;39;6;0;0;11,1;;37434;1;2
15233;R9I0;F8EM;41,4;2;2,5;3;27,1;1;0;0;5,2;;;;
15234;6X8I;F8EM;43,6;1;;17;18,6;8;0;0;13,6;2;37434;1;2
15235;TXOA;9N9J;46,1;1;2,6;10;19;10;0;0;13,3;;;;
15236;6X8I;F8EM;34,17;1;;21;15,03;8;0;0;10,39;;35129;0;1
15237;6X8I;F8EM;38;1;;5;20;4;0;0;12;0;21058;1;0
15238;6X8I;F8EM;35;1;;9;18,2;4;0;0;7;;13007;0;0
15239;6X8I;F8EM;53,8;2;;17;29,5;6;0;0;8,7;2;9326;1;0
15240;3NSR;9N9J;60;2;2,65;5;;3;0;0;;;;;
15241;G6ON;F8EM;41,8;2;2,7;5;25,2;4;0;0;5,6;1;;;
15242;6X8I;F8EM;50;2;2,55;5;30,1;2;0;0;7,2;;15758;1;0
15243;4T1U;IZIQ;36,9;1;2,5;5;22;4;0;0;10;;53106;0;3
15244;FJEG;F8EM;59;2;;5;34;4;0;0;11,5;;28491;0;2
15245;6X8I;F8EM;44,5;1;;16;19;16;0;0;10,5;2;25987;1;0
15246;6X8I;F8EM;31;1;;9;15,6;4;0;0;8,1;0;43316;0;0
15247;6X8I;F8EM;55;2;;16;31,3;15;0;0;11;0;28036;1;1
15248;6X8I;F8EM;59;3;;10;29;2;0;0;16;5;36280;1;2
15249;6X8I;F8EM;75;4;;9;53;4;0;0;7;0;44755;2;0
15250;VLGF;F8EM;98;4;3,75;4;70;3;0;0;8,2;0;18495;1;0
15251;A7AP;F8EM;30,3;1;2,5;5;16,7;5;0;0;7;1;;;
15252;Y04Q;F8EM;49,5;1;;5;21,3;2;0;0;12,1;;;;
15253;6X8I;F8EM;45;2;2,5;5;28;4;0;0;6;1;42523;2;0
15254;6X8I;F8EM;24,7;1;2,51;8;14,3;2;0;0;6;0;19420;1;1
15255;6X8I;F8EM;99,9;3;3;17;53,35;3;0;0;23,3;;39140;2;3
15256;6X8I;F8EM;43,7;2;2,5;12;28,8;4;0;0;6,4;;32546;1;0
15257;6X8I;F8EM;60;2;;16;33;6;0;0;8;1;18321;1;3
15258;6X8I;F8EM;39,5;1;;9;18,1;5;0;0;9;;17863;1;1
15259;6X8I;F8EM;70;3;3;4;44;4;0;0;11;;23639;0;1
15260;6X8I;F8EM;82;3;2,75;12;60;12;0;0;16;2;30689;0;2
15261;6X8I;F8EM;103;3;2,7;4;58;4;0;0;14;;24395;1;0
15262;TXOA;9N9J;38,5;1;2,8;18;17;5;0;0;10;0;;;
15263;6X8I;F8EM;40;1;2,75;7;18,5;7;0;0;9,5;1;39945;0;1
15264;6X8I;F8EM;42,43;1;;20;16,93;19;0;0;10,09;;35129;0;1
15265;6X8I;F8EM;35;1;2,5;12;20;2;0;0;7;;42369;0;0
15266;6X8I;F8EM;36,4;1;;22;;9;0;0;;0;8426;2;1
15267;6X8I;F8EM;81;3;;5;;3;0;0;;0;29407;1;1
15268;6X8I;F8EM;30;1;2,6;5;15,5;5;0;0;7;0;22317;1;1
15269;6X8I;F8EM;68;3;;16;42;16;0;0;8,6;1;16798;1;0
15270;6X8I;F8EM;42;1;2,8;17;22;4;0;0;11;2;30571;1;0
15271;6X8I;F8EM;72;2;2,85;13;45;7;0;0;18;2;27378;1;3
15272;6X8I;F8EM;41,2;1;2,8;13;20,9;10;0;0;12,9;1;35181;0;2
15273;4KU1;9N9J;25,2;0;;9;15,2;2;0;1;;2;;;
15274;6X8I;F8EM;46;2;;5;30;5;0;0;7,3;0;21651;1;0
15275;UGP2;9N9J;44;2;2,55;5;27,5;3;0;0;5;1;;;
15276;E66G;F8EM;48;1;2,75;17;21,2;8;0;0;13,5;2;56588;0;1
15277;UGP2;9N9J;58,6;3;2,5;5;43,2;1;0;0;5,6;;;;
15278;6X8I;F8EM;42;1;2,65;12;20;11;0;0;11;2;13991;0;0
15279;6X8I;F8EM;58,16;3;2,6;9;39;7;0;0;7;;29009;0;0
15280;6X8I;F8EM;31;1;2,64;5;17;5;0;0;6;;16207;1;3
15281;6X8I;F8EM;66;3;;19;36;6;0;0;17,5;;37006;0;0
15282;6X8I;F8EM;44;2;2,6;5;29;4;0;0;6;1;39063;0;1
15283;6X8I;F8EM;52;3;2,7;12;33;7;0;0;6;2;17218;0;1
15284;6X8I;F8EM;103;4;3,3;4;72,3;4;0;0;12,7;;22120;1;2
15285;6X8I;F8EM;147;3;3;15;63;13;0;0;29;5;52388;1;0
15286;6X8I;F8EM;69,1;2;3;5;40,9;2;0;0;7,7;;27854;1;0
15287;6X8I;F8EM;32;1;2,6;9;18,6;5;0;0;6,7;;13404;0;1
15288;6X8I;F8EM;50;1;;25;20;13;0;0;13;0;36533;1;0
15289;6X8I;F8EM;74,7;2;;9;41,7;8;0;0;12;;15842;1;0
15290;187Y;IZIQ;78;3;2,75;17;49,27;12;0;0;12,05;;;;
15291;R9I0;F8EM;71,4;3;;5;48,5;5;0;0;9;2;;;
15292;6X8I;F8EM;51;2;2,6;10;29,3;9;0;0;8;2;33673;1;2
15293;6X8I;F8EM;44;2;;17;32;6;0;0;;0;30139;1;0
15294;6X8I;F8EM;70;2;;15;41,3;5;0;0;10,4;1;15317;0;0
15295;6X8I;F8EM;44;2;2,5;9;27,3;7;0;0;6,8;;18023;0;0
15296;6X8I;F8EM;53;2;2,5;9;33;9;0;0;6,8;;41954;1;0
15297;FJEG;F8EM;31;1;;12;17;5;0;0;7;0;27203;0;1
15298;6X8I;F8EM;45,8;2;2,5;5;28,9;5;0;0;6,3;;42433;0;0
15299;Y04Q;F8EM;32,4;1;2,5;5;17,8;1;0;0;6,3;;;;
15300;6X8I;F8EM;173,1;4;3,1;16;111,86;13;0;0;14,8;0;37407;1;2
15301;Y04Q;F8EM;63,8;3;2,55;9;35,7;7;0;0;9,8;;;;
15302;N237;F8EM;98;3;;2;58;2;0;0;24;1;;;
15303;ZYPN;F8EM;52;2;;5;;2;0;0;;;;;
15304;HM6W;F8EM;46,4;2;;5;31,9;5;0;0;6;2;;;
15305;6X8I;F8EM;70;3;2,7;9;43,1;4;0;0;8,3;2;19546;0;1
15306;KT5I;EL2E;66;3;2,7;4;37;2;0;0;8,5;2;;;
15307;6X8I;F8EM;60,9;2;2,88;4;40,4;1;0;0;7,8;;15992;2;0
15308;6X8I;F8EM;75;3;2,53;7;54;1;0;0;8;;31445;1;2
15309;6X8I;F8EM;32,2;1;2,5;9;;3;0;0;;;49917;1;0
15310;6X8I;F8EM;34,5;1;;14;18,2;10;0;0;8,2;0;12897;1;1
15311;6X8I;F8EM;45,7;2;;5;31;3;0;0;6,5;;27909;1;2
15312;6X8I;F8EM;53;2;2,6;14;27;6;0;0;14;;15117;0;0
15313;E66G;F8EM;139,8;4;2,8;5;;4;0;0;;;54416;0;0
15314;6X8I;F8EM;30;1;;5;18;5;0;0;6;;51002;2;1
15315;6X8I;F8EM;63;2;;22;30;22;0;0;12;1;35847;0;0
15316;4KU1;9N9J;35;1;2,7;20;15;18;0;0;9,2;;;;
15317;6X8I;F8EM;55;2;3,2;5;34;5;0;0;8;;27236;1;1
15318;T0TI;F8EM;32;1;2,55;9;18;2;0;0;6;0;;;
15319;6X8I;F8EM;43,3;0;2,8;9;28,2;2;0;0;;2;23617;0;1
15320;6X8I;F8EM;31;1;2,55;9;15;3;0;0;5,5;;32106;3;1
15321;6X8I;F8EM;64,5;2;;3;41,2;1;0;0;7,6;;21377;2;3
15322;E66G;F8EM;83;2;3;4;41;2;0;0;14,5;5;54328;0;0
15323;Y04Q;F8EM;55,66;2;;4;32,95;2;0;0;8,82;;;;
15324;6X8I;F8EM;69;3;;6;46;5;0;0;8;1;19979;1;0
15325;6X8I;F8EM;66;3;;4;44;2;0;0;6;1;19497;1;1
15326;FJEG;F8EM;49,7;2;2,8;17;27,3;15;0;0;9,1;0;28554;0;3
15327;H3PW;IZIQ;50;2;2,6;5;33;2;0;0;6;1;;;
15328;6X8I;F8EM;42,8;2;2,7;2;29;2;0;0;6;1;41567;0;1
15329;6X8I;F8EM;51,4;2;;9;33;9;0;0;7;;13448;0;0
15330;LV8Y;F8EM;45;2;;5;30,3;4;0;0;6;0;;;
15331;FKXK;9N9J;44,2;2;2,5;2;26,4;2;0;0;6,7;1;;;
15332;6X8I;F8EM;53;2;3;6;30,4;1;0;0;7,6;;24879;1;0
15333;6X8I;F8EM;57,8;3;2,54;5;43,1;2;0;0;5,2;1;10824;0;0
15334;6X8I;F8EM;68,3;2;;7;35,5;2;0;0;15,2;;11752;1;0
15335;6X8I;F8EM;82,1;3;;5;55,9;4;0;0;9,2;;13617;0;0
15336;6X8I;F8EM;49,5;2;2,7;23;21,5;21;0;0;13,2;2;7002;1;0
15337;IVEB;LVBX;34;1;2,75;12;16;11;0;0;9;2;;;
15338;3SXT;F8EM;50,2;2;;4;;1;0;0;;;;;
15339;6X8I;F8EM;32,3;1;2,55;9;17,9;3;0;0;6;;14525;0;1
15340;6X8I;F8EM;160,2;6;;5;90;3;0;0;20,3;;20466;1;1
15341;6X8I;F8EM;85;3;;11;43;6;0;0;17;2;23363;0;2
15342;6X8I;F8EM;47,2;2;;8;26;7;0;0;8,2;;24856;0;1
15343;21AI;IZIQ;40,5;2;;3;29,3;3;0;0;5,5;;;;
15344;187Y;IZIQ;36;1;;27;14;25;0;0;12;;;;
15345;T0TI;F8EM;29;1;2,8;8;15;2;0;0;5;2;;;
15346;4KU1;9N9J;56,7;2;;16;31,6;15;0;0;12,1;0;;;
15347;MHKY;F8EM;47;3;2,5;5;33;4;0;0;6;0;;;
15348;6X8I;F8EM;37,7;1;;18;18,14;10;0;0;9,58;0;10469;0;1
15349;6X8I;F8EM;39;1;2,65;13;20;5;0;0;10;;36252;0;0
15350;6X8I;F8EM;47;1;2,85;16;18;16;0;0;14;5;15903;1;0
15351;FJEG;F8EM;45;2;;5;31;5;0;0;6;1;24159;1;0
15352;6X8I;F8EM;58,6;2;2,8;8;34,4;3;0;0;8;;10708;2;0
15353;6X8I;F8EM;39,3;1;3;14;14,9;4;0;0;10,2;2;19559;0;1
15354;6X8I;F8EM;77,76;2;2,64;12;;4;0;0;13,64;2;22413;0;2
15355;6X8I;F8EM;46,4;2;;12;29,4;7;0;0;8,3;0;27280;1;1
15356;187Y;IZIQ;44;1;;10;17;2;0;0;11;0;;;
15357;6X8I;F8EM;55,6;2;;12;30,8;11;0;0;5,8;1;29990;1;1
15358;6X8I;F8EM;34,5;1;;9;17,5;2;0;0;9,5;1;14289;0;1
15359;6X8I;F8EM;32;1;2,7;16;13,4;11;0;0;7;;14730;0;0
15360;6X8I;F8EM;31;1;;5;17;2;0;0;5,5;1;42629;0;0
15361;Y04Q;F8EM;27,4;0;2,5;6;18,6;4;0;0;;2;;;
15362;6X8I;F8EM;50;2;2,6;9;31;1;0;0;8;;13849;2;2
15363;6X8I;F8EM;40,6;1;2,5;12;17,3;12;0;0;9,7;1;12828;0;0
15364;FMVZ;IZIQ;60;2;2,6;5;33,4;5;0;0;11;2;11583;0;0
15365;6X8I;F8EM;69,3;2;2,75;16;29,6;7;0;0;19,4;1;34676;1;1
15366;6X8I;F8EM;57;2;2,55;12;32;4;0;0;8;2;51425;1;0
15367;T0TI;F8EM;42;2;3,1;2;30;1;0;0;6;;;;
15368;6X8I;F8EM;31,6;1;;5;17,9;1;0;0;5,6;;10992;1;1
15369;6X8I;F8EM;68,4;3;2,6;5;39,9;5;0;0;11,1;2;39816;0;2
15370;6X8I;F8EM;42;1;;8;17;4;0;0;10;;19994;1;0
15371;FMVZ;IZIQ;72;3;2,6;10;50;4;0;0;10;1;18012;0;1
15372;6X8I;F8EM;32;1;2,5;9;17;3;0;0;7,5;;45129;0;0
15373;6X8I;F8EM;41;1;;12;18;7;0;0;10;2;40007;3;0
15374;6X8I;F8EM;69;3;2,55;6;32;1;0;0;8,5;2;34313;1;3
15375;6X8I;F8EM;62;2;;17;31;13;0;0;13;2;13665;1;0
15376;6X8I;F8EM;25,5;1;;25;18,2;8;0;0;;;23776;0;1
15377;6X8I;F8EM;60,3;3;2,5;9;43,1;2;0;0;6,2;0;37924;1;0
15378;6X8I;F8EM;47,7;1;3,3;16;18,95;5;0;0;13,6;;37434;1;2
15379;VLGF;F8EM;43,5;2;;5;28,2;5;0;0;5,04;;14534;0;0
15380;6X8I;F8EM;52;2;2,7;12;31;2;0;0;8;;32385;0;0
15381;4KU1;9N9J;53;2;2,77;12;24,7;8;0;0;12,6;2;;;
15382;6X8I;F8EM;74;4;2,5;9;50;4;0;0;6,3;;12404;0;0
15383;4T1U;IZIQ;37;1;2,5;26;15;12;0;0;14;;53162;0;0
15384;3SXT;F8EM;30,6;1;2,55;9;17,7;2;0;0;6,1;;;;
15385;6X8I;F8EM;66;2;2,7;13;48;7;0;0;9;0;20192;0;1
15386;6X8I;F8EM;77;3;2,8;4;45,6;4;0;0;11;;21681;1;1
15387;Y04Q;F8EM;30,64;1;3;16;12,81;1;0;0;7,89;;;;
15388;FMVZ;IZIQ;84,6;3;;25;;21;0;0;;;11445;0;0
15389;6X8I;F8EM;38,5;1;;12;19,9;9;0;0;9,9;2;38226;1;1
15390;JN86;9N9J;90;3;3;3;50,08;2;0;0;13,52;2;;;
15391;6X8I;F8EM;43,6;1;;10;14,7;9;0;0;13,7;1;31744;0;3
15392;6X8I;F8EM;77,7;3;3;4;55,84;2;0;0;9,3;;26980;3;1
15393;6X8I;F8EM;59;3;2,56;9;39,5;3;0;0;6,7;2;18498;0;0
15394;6X8I;F8EM;90,3;4;3,3;4;64;2;0;0;13,8;;31117;0;0
15395;6X8I;F8EM;85;3;3;7;56;6;0;0;9,3;0;16093;0;0
15396;6X8I;F8EM;40;1;2,7;12;20,2;11;0;0;8;;34151;1;3
15397;MHKY;F8EM;54;2;2,5;5;29;5;0;0;9;2;;;
15398;6X8I;F8EM;68;2;2,51;14;36;3;0;0;15,5;2;35396;0;3
15399;1ZWP;LVBX;42;1;2,5;3;30;2;0;0;9,4;1;;;
15400;R9I0;F8EM;42,3;2;;4;28;3;0;0;5,3;;;;
15401;6X8I;F8EM;76;3;;9;;2;0;0;;;33013;2;1
15402;VLGF;F8EM;56,6;3;2,5;5;50;4;0;0;6,6;;13335;1;0
15403;6X8I;F8EM;31,3;1;;9;15,8;5;0;0;8;;12854;0;1
15404;6X8I;F8EM;98,4;3;3;7;;2;0;0;;;20152;1;1
15405;R9I0;F8EM;43;1;;5;20;4;0;0;10;0;;;
15406;6X8I;F8EM;60,7;2;2,75;24;32;17;0;0;11,9;;22212;0;1
15407;6X8I;F8EM;76,2;2;2,75;24;38;20;0;0;28;1;36628;0;0
15408;6X8I;F8EM;82,3;3;2,75;14;52,4;12;0;0;25,3;2;32111;0;0
15409;6X8I;F8EM;44,4;2;2,5;9;26,8;9;0;0;6,3;;51038;0;0
15410;YVBQ;F8EM;78,6;3;3,3;4;54,9;4;0;0;9,5;;36314;0;0
15411;3VQK;IZIQ;47,8;2;2,5;2;35;2;0;0;5;;;;
15412;6X8I;F8EM;61,1;3;2,8;7;36,3;5;0;0;12,2;;31281;2;1
15413;6X8I;F8EM;75;3;2,9;5;52,2;3;0;0;9;;13638;0;0
15414;6X8I;F8EM;62,91;2;;17;31,74;11;0;0;12,52;2;39180;0;1
15415;VLGF;F8EM;43;2;2,5;5;28;1;0;0;5;;14994;0;0
15416;6X8I;F8EM;68;2;;7;43;6;0;0;9,8;;25447;1;0
15417;6X8I;F8EM;60;2;2,5;10;32;4;0;0;12;;35966;1;3
15418;6X8I;F8EM;104;5;2,6;6;66,6;4;0;0;15;2;34358;1;3
15419;VLGF;F8EM;52;3;2,5;5;37,2;2;0;0;5,8;1;13312;1;0
15420;6X8I;F8EM;38,6;1;2,7;12;20,1;2;0;0;10,1;;33053;2;2
15421;6X8I;F8EM;46;1;2,8;5;20;5;0;0;11;0;30473;0;1
15422;Y04Q;F8EM;74,4;3;2,6;9;44;3;0;0;12;;;;
15423;6X8I;F8EM;56;2;2,6;16;32,3;6;0;0;8,3;0;17049;0;1
15424;6X8I;F8EM;57,7;2;;17;27,7;3;0;0;10,4;;30201;0;0
15425;6X8I;F8EM;84;3;;10;45,6;6;0;0;;0;35839;0;2
15426;6X8I;F8EM;60,2;2;;7;27,8;1;0;0;9,3;0;23548;0;0
15427;6X8I;F8EM;34;1;2,55;9;18,9;7;0;0;6;1;13430;1;1
15428;6X8I;F8EM;48;1;;24;18;10;0;0;10;;36410;0;0
15429;6X8I;F8EM;88;3;2,8;15;54;9;0;0;18;1;39238;0;0
15430;6X8I;F8EM;35,7;1;2,6;9;18,1;8;0;0;7,1;1;28713;1;0
15431;6X8I;F8EM;69,07;2;;18;38,73;4;0;0;11,44;0;18428;1;1
15432;6X8I;F8EM;28,71;1;2,52;7;15,33;2;0;0;6,2;;27231;0;1
15433;6X8I;F8EM;34;1;2,6;5;17,7;5;0;0;7,8;1;27725;2;0
15434;4T1U;IZIQ;27;0;;25;15;5;0;1;;2;53791;1;3
15435;FMVZ;IZIQ;65;2;;9;36,4;2;0;0;11,8;0;23321;0;1
15436;6X8I;F8EM;90,1;4;2,5;5;63,5;1;0;0;5,4;;12322;0;0
15437;6X8I;F8EM;77,7;3;2,7;20;49,98;18;0;0;;;37364;2;2
15438;6X8I;F8EM;47,6;2;3;5;28,1;2;0;0;8;;36716;2;0
15439;6X8I;F8EM;60;2;2,7;10;34;4;0;0;11;;51663;0;0
15440;Y04Q;F8EM;60;3;2,6;9;40,1;1;0;0;6,5;;;;
15441;FJEG;F8EM;37,7;1;2,5;14;;9;0;0;;;26447;0;0
15442;6X8I;F8EM;39;1;2,65;9;17;8;0;0;8;;33052;0;0
15443;6X8I;F8EM;44,1;2;2,5;9;27,3;4;0;0;6,8;;18870;1;0
15444;S4Y8;F8EM;44;2;2,4;5;28;5;0;0;6;1;;;
15445;6X8I;F8EM;35,7;1;;14;20,1;7;0;0;7,6;;46344;0;0
15446;TXOA;9N9J;38;1;2,75;16;18,4;15;0;0;9,2;2;;;
15447;6X8I;F8EM;74;4;2,6;9;54;7;0;0;7;2;18715;0;0
15448;6X8I;F8EM;90,4;2;3,05;7;40;7;0;0;12,8;4;52288;2;0
15449;6X8I;F8EM;45,4;2;;5;30,4;4;0;0;6,4;1;27905;1;2
